projector,param_group,param_name,step,rank,rank_energy,rank_90,rank_95,rank_99,effective_rank,mean_angle,max_angle,adaptive_rank,temperature,candidate_count
adaptive_stochastic,mlp,mlp/layer19,300,8,0.4616837799549103,46,54,62,37.897125244140625,67.15341973304749,89.44908142089844,8,4.0,64
adaptive_stochastic,mlp,mlp/layer19,300,8,0.5792852640151978,41,51,61,25.022417068481445,70.39058518409729,89.13712310791016,8,3.745552804467734,64
adaptive_stochastic,mlp,mlp/layer19,300,8,0.6625937223434448,39,50,61,16.20964813232422,77.97729587554932,89.92652130126953,8,4.0,64
adaptive_stochastic,mlp,mlp/layer19,600,8,0.4419669806957245,47,55,62,40.607093811035156,56.90940451622009,87.42085266113281,8,4.0,64
adaptive_stochastic,mlp,mlp/layer19,600,8,0.45852500200271606,45,54,62,38.68964385986328,59.1171441078186,88.79534149169922,8,3.7687243143398206,64
adaptive_stochastic,mlp,mlp/layer19,600,8,0.45952367782592773,46,54,62,37.03651809692383,71.95036220550537,89.84293365478516,8,3.9629389294083937,64
adaptive_stochastic,mlp,mlp/layer19,900,8,0.5795350670814514,40,50,61,26.42403793334961,69.09574604034424,87.93408203125,8,3.3656689252922605,64
adaptive_stochastic,mlp,mlp/layer19,900,8,0.5785409212112427,39,50,61,26.715381622314453,68.55241441726685,87.14958953857422,8,3.3221678504019727,64
adaptive_stochastic,mlp,mlp/layer19,900,8,0.5802883505821228,40,50,61,26.677108764648438,80.74326181411743,89.93697357177734,8,3.383222994755528,64
adaptive_stochastic,mlp,mlp/layer2,1,8,0.7171758413314819,35,48,61,10.050572395324707,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,1,8,0.7150023579597473,35,48,61,10.238852500915527,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,1,6,0.9980905652046204,1,1,1,1.0691766738891602,,,6,0.5185360933814558,6
adaptive_stochastic,mlp,mlp/layer2,300,8,0.3890936076641083,50,56,63,46.063907623291016,76.17724609375,89.55506134033203,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,300,8,0.381832093000412,49,56,63,46.815242767333984,75.89064311981201,89.86739349365234,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,300,6,0.9975972175598145,1,1,1,1.037585973739624,86.24915822347005,89.9693374633789,6,0.4487146778135702,7
adaptive_stochastic,mlp,mlp/layer2,1,8,0.7171758413314819,35,48,61,10.050572395324707,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,1,8,0.7150023579597473,35,48,61,10.238852500915527,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,1,6,0.9980905652046204,1,1,1,1.0691766738891602,,,6,0.5185360933814558,6
adaptive_stochastic,mlp,mlp/layer2,300,8,0.3890936076641083,50,56,63,46.063907623291016,76.17724609375,89.55506134033203,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,300,8,0.381832093000412,49,56,63,46.815242767333984,75.89064311981201,89.86739349365234,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,300,6,0.9975972175598145,1,1,1,1.037585973739624,86.24915822347005,89.9693374633789,6,0.4487146778135702,7
adaptive_stochastic,mlp,mlp/layer2,600,8,0.43108588457107544,47,55,62,37.89925003051758,78.14839220046997,89.12163543701172,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,600,8,0.4365309774875641,47,55,62,37.403282165527344,77.03813695907593,89.7581787109375,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,600,6,0.9975285530090332,1,1,1,1.0437397956848145,86.3466402689616,89.89244842529297,6,0.4937204584120256,6
adaptive_stochastic,mlp,mlp/layer2,900,8,0.47332775592803955,46,54,62,34.90796661376953,78.30765342712402,89.27102661132812,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,900,8,0.4817594885826111,46,54,62,34.30426788330078,78.47112798690796,89.34202575683594,8,4.0,64
adaptive_stochastic,mlp,mlp/layer2,900,6,0.9978693127632141,1,1,1,1.0375515222549438,87.60362497965495,89.68891906738281,6,0.45199958275235436,7
adaptive_stochastic,mlp,mlp/layer20,1,8,0.566756010055542,41,51,61,29.24928092956543,,,8,3.451834805187122,64
adaptive_stochastic,mlp,mlp/layer20,1,8,0.6901367902755737,33,46,60,19.252944946289062,,,8,3.2103720861053526,64
adaptive_stochastic,mlp,mlp/layer20,1,8,0.671894371509552,35,48,60,18.456897735595703,,,8,3.499902532973443,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.537233293056488,43,53,62,30.54876136779785,68.11564803123474,89.72987365722656,8,3.7763424088572553,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.5965113043785095,39,50,61,24.773210525512695,63.9038165807724,88.95226287841797,8,3.3439142016098065,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.8104428052902222,24,39,58,6.63970947265625,76.18831586837769,88.39419555664062,8,3.75533048509718,64
adaptive_stochastic,mlp,mlp/layer20,1,8,0.566756010055542,41,51,61,29.24928092956543,,,8,3.451834805187122,64
adaptive_stochastic,mlp,mlp/layer20,1,8,0.6901367902755737,33,46,60,19.252944946289062,,,8,3.2103720861053526,64
adaptive_stochastic,mlp,mlp/layer20,1,8,0.671894371509552,35,48,60,18.456897735595703,,,8,3.499902532973443,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.537233293056488,43,53,62,30.54876136779785,68.11564803123474,89.72987365722656,8,3.7763424088572553,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.5965113043785095,39,50,61,24.773210525512695,63.9038165807724,88.95226287841797,8,3.3439142016098065,64
adaptive_stochastic,mlp,mlp/layer20,300,8,0.8104428052902222,24,39,58,6.63970947265625,76.18831586837769,88.39419555664062,8,3.75533048509718,64
adaptive_stochastic,mlp,mlp/layer20,600,8,0.47184038162231445,45,54,62,38.15822219848633,63.91131663322449,89.64448547363281,8,3.6936709683109044,64
adaptive_stochastic,mlp,mlp/layer20,600,8,0.6285287141799927,37,49,61,21.658906936645508,56.08508950471878,89.71176147460938,8,3.2273979440705,64
adaptive_stochastic,mlp,mlp/layer20,600,8,0.5949615240097046,40,51,61,22.092315673828125,69.28825521469116,88.88407897949219,8,3.7114993774492504,64
adaptive_stochastic,mlp,mlp/layer20,900,8,0.6103468537330627,37,49,61,23.314027786254883,73.18347454071045,89.97124481201172,8,3.1363223004314613,64
adaptive_stochastic,mlp,mlp/layer20,900,8,0.629833459854126,36,47,60,21.788644790649414,74.3819260597229,88.44252014160156,8,2.99188208861657,64
adaptive_stochastic,mlp,mlp/layer20,900,8,0.6687403917312622,34,46,60,17.047630310058594,80.17206001281738,89.06245422363281,8,3.1036153667093034,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.6028424501419067,37,49,61,25.644765853881836,,,8,3.074191406187692,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.6600111722946167,34,46,60,21.256967544555664,,,8,3.103227011311979,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.8174492120742798,19,32,54,10.392288208007812,,,8,2.4195756443358754,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.8712812066078186,14,29,54,4.7811055183410645,69.83967161178589,88.9130630493164,8,3.2498986609233405,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.8499231338500977,17,32,55,5.920151710510254,70.70297145843506,85.90961456298828,8,3.14883622969416,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.9209566712379456,6,16,46,3.904611110687256,71.18691349029541,89.76456451416016,8,2.5681535122981485,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.6028424501419067,37,49,61,25.644765853881836,,,8,3.074191406187692,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.6600111722946167,34,46,60,21.256967544555664,,,8,3.103227011311979,64
adaptive_stochastic,mlp,mlp/layer21,1,8,0.8174492120742798,19,32,54,10.392288208007812,,,8,2.4195756443358754,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.8712812066078186,14,29,54,4.7811055183410645,69.83967161178589,88.9130630493164,8,3.2498986609233405,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.8499231338500977,17,32,55,5.920151710510254,70.70297145843506,85.90961456298828,8,3.14883622969416,64
adaptive_stochastic,mlp,mlp/layer21,300,8,0.9209566712379456,6,16,46,3.904611110687256,71.18691349029541,89.76456451416016,8,2.5681535122981485,64
adaptive_stochastic,mlp,mlp/layer21,600,8,0.6613317131996155,34,46,60,19.95928192138672,57.448362827301025,85.21028900146484,8,3.0470432518239634,64
adaptive_stochastic,mlp,mlp/layer21,600,8,0.5884051322937012,37,48,61,26.209823608398438,63.938549757003784,89.23754119873047,8,2.7720114258796476,64
adaptive_stochastic,mlp,mlp/layer21,600,8,0.7848914861679077,22,36,56,12.718985557556152,64.75571513175964,88.3283920288086,8,2.5174353912372003,64
adaptive_stochastic,mlp,mlp/layer21,900,8,0.6451665759086609,34,46,60,21.235145568847656,68.88423776626587,89.6663589477539,8,2.807755514966457,64
adaptive_stochastic,mlp,mlp/layer21,900,8,0.7053648233413696,31,43,59,17.843605041503906,71.82795524597168,88.779541015625,8,2.8424508690740318,64
adaptive_stochastic,mlp,mlp/layer21,900,8,0.7431578040122986,25,38,57,16.072011947631836,73.86828184127808,89.50835418701172,8,2.4111516786499587,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.7899916172027588,27,42,59,6.6478376388549805,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.8503476977348328,18,35,57,4.145641803741455,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.8253814578056335,22,38,58,5.277405261993408,,,8,3.74602908288456,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.40691760182380676,49,56,63,43.9172477722168,76.39682984352112,89.76809692382812,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.418306440114975,48,56,63,42.92101287841797,74.3643798828125,89.90093231201172,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.4282165765762329,48,56,63,42.1342887878418,77.72096967697144,88.8946304321289,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.7899916172027588,27,42,59,6.6478376388549805,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.8503476977348328,18,35,57,4.145641803741455,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,1,8,0.8253814578056335,22,38,58,5.277405261993408,,,8,3.74602908288456,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.40691760182380676,49,56,63,43.9172477722168,76.39682984352112,89.76809692382812,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.418306440114975,48,56,63,42.92101287841797,74.3643798828125,89.90093231201172,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,300,8,0.4282165765762329,48,56,63,42.1342887878418,77.72096967697144,88.8946304321289,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,600,8,0.4578136205673218,47,55,62,36.72561264038086,74.84200978279114,89.3342056274414,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,600,8,0.4672308564186096,47,55,62,36.7100715637207,74.23632025718689,89.5816879272461,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,600,8,0.4628354609012604,47,55,62,38.423675537109375,78.54050016403198,88.95259857177734,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,900,8,0.48344215750694275,45,54,62,35.697662353515625,78.26252174377441,89.38433837890625,8,4.0,64
adaptive_stochastic,mlp,mlp/layer3,900,8,0.5181886553764343,44,53,62,32.76877975463867,76.65720891952515,89.93102264404297,8,3.9267304265042364,64
adaptive_stochastic,mlp,mlp/layer3,900,8,0.46593499183654785,44,53,62,36.9538459777832,80.67315435409546,89.76761627197266,8,3.6537831616509586,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.7502210736274719,32,45,60,8.782096862792969,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.7880755662918091,27,42,59,7.033462047576904,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.8060574531555176,25,41,59,6.170909881591797,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.41390737891197205,49,56,63,43.1876220703125,73.0256507396698,89.01004791259766,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.43455490469932556,48,55,63,42.0544319152832,73.32606029510498,88.8229751586914,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.44608333706855774,47,55,62,41.13013458251953,81.93038034439087,89.7591781616211,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.7502210736274719,32,45,60,8.782096862792969,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.7880755662918091,27,42,59,7.033462047576904,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,1,8,0.8060574531555176,25,41,59,6.170909881591797,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.41390737891197205,49,56,63,43.1876220703125,73.0256507396698,89.01004791259766,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.43455490469932556,48,55,63,42.0544319152832,73.32606029510498,88.8229751586914,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,300,8,0.44608333706855774,47,55,62,41.13013458251953,81.93038034439087,89.7591781616211,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,600,8,0.4504604637622833,47,55,62,39.078163146972656,73.85429072380066,89.94874572753906,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,600,8,0.45695534348487854,47,55,62,38.97517013549805,71.87346339225769,89.05874633789062,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,600,8,0.45783764123916626,46,55,62,39.97446060180664,82.85861921310425,89.71232604980469,8,4.0,64
adaptive_stochastic,mlp,mlp/layer4,900,8,0.48913833498954773,44,53,62,35.645145416259766,77.98882627487183,89.9665756225586,8,3.863735557993275,64
adaptive_stochastic,mlp,mlp/layer4,900,8,0.5344455242156982,43,52,62,31.09751319885254,76.72396850585938,89.3577651977539,8,3.787493766426834,64
adaptive_stochastic,mlp,mlp/layer4,900,8,0.49860790371894836,43,53,62,34.79943084716797,84.42206859588623,89.55457305908203,8,3.6941235686731333,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.7292969226837158,33,46,60,10.59844970703125,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.7495158910751343,31,44,60,9.556052207946777,,,8,3.7733527506508024,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.768342912197113,29,43,59,9.394563674926758,,,8,3.8441506246040227,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4429037272930145,47,55,62,40.42762756347656,69.5865113735199,89.46710205078125,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4579957127571106,47,55,62,39.01410675048828,68.51221132278442,88.4421157836914,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4539009630680084,47,55,62,39.535682678222656,81.41723966598511,88.97820281982422,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.7292969226837158,33,46,60,10.59844970703125,,,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.7495158910751343,31,44,60,9.556052207946777,,,8,3.7733527506508024,64
adaptive_stochastic,mlp,mlp/layer5,1,8,0.768342912197113,29,43,59,9.394563674926758,,,8,3.8441506246040227,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4429037272930145,47,55,62,40.42762756347656,69.5865113735199,89.46710205078125,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4579957127571106,47,55,62,39.01410675048828,68.51221132278442,88.4421157836914,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,300,8,0.4539009630680084,47,55,62,39.535682678222656,81.41723966598511,88.97820281982422,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,600,8,0.4825402498245239,46,54,62,36.68934631347656,68.54579782485962,89.04259490966797,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,600,8,0.5011487603187561,45,54,62,35.07555389404297,67.59134078025818,89.21012115478516,8,3.972649732835904,64
adaptive_stochastic,mlp,mlp/layer5,600,8,0.49834510684013367,45,54,62,36.55611038208008,79.44929265975952,89.46955871582031,8,4.0,64
adaptive_stochastic,mlp,mlp/layer5,900,8,0.4879171550273895,44,53,62,34.96664810180664,73.40686511993408,89.93295288085938,8,3.762231233777014,64
adaptive_stochastic,mlp,mlp/layer5,900,8,0.5422497391700745,42,52,62,29.480920791625977,72.56647300720215,89.54011535644531,8,3.6474315664500625,64
adaptive_stochastic,mlp,mlp/layer5,900,8,0.5040589570999146,43,52,62,33.061073303222656,82.2986011505127,89.73038482666016,8,3.576583137067681,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.6884918808937073,35,47,60,15.564218521118164,,,8,3.8053749171891185,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.6996704936027527,33,45,60,16.030948638916016,,,8,3.268691934823056,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.7050915360450745,33,47,60,14.562189102172852,,,8,3.4809316367918486,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.4679562747478485,46,54,62,37.126190185546875,62.80509042739868,88.3217544555664,8,4.0,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.524870753288269,43,52,62,31.110734939575195,64.8032774925232,89.78996276855469,8,3.6818262122913894,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.4871692359447479,46,54,62,35.57137680053711,78.01120376586914,89.92264556884766,8,4.0,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.6884918808937073,35,47,60,15.564218521118164,,,8,3.8053749171891185,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.6996704936027527,33,45,60,16.030948638916016,,,8,3.268691934823056,64
adaptive_stochastic,mlp,mlp/layer6,1,8,0.7050915360450745,33,47,60,14.562189102172852,,,8,3.4809316367918486,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.4679562747478485,46,54,62,37.126190185546875,62.80509042739868,88.3217544555664,8,4.0,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.524870753288269,43,52,62,31.110734939575195,64.8032774925232,89.78996276855469,8,3.6818262122913894,64
adaptive_stochastic,mlp,mlp/layer6,300,8,0.4871692359447479,46,54,62,35.57137680053711,78.01120376586914,89.92264556884766,8,4.0,64
adaptive_stochastic,mlp,mlp/layer6,600,8,0.5061201453208923,44,53,62,34.699466705322266,66.06042551994324,89.2524185180664,8,3.7180457803974876,64
adaptive_stochastic,mlp,mlp/layer6,600,8,0.5368940234184265,42,52,62,30.842653274536133,67.2480890750885,89.2003402709961,8,3.461919893455125,64
adaptive_stochastic,mlp,mlp/layer6,600,8,0.49469825625419617,45,54,62,35.79433822631836,75.65226578712463,89.37012481689453,8,3.7480425817448806,64
adaptive_stochastic,mlp,mlp/layer6,900,8,0.5218322277069092,42,52,62,30.652587890625,71.46319484710693,89.5116195678711,8,3.5589297962859052,64
adaptive_stochastic,mlp,mlp/layer6,900,8,0.6284217238426208,36,48,60,20.59181785583496,70.94052410125732,89.97514343261719,8,3.126447912530391,64
adaptive_stochastic,mlp,mlp/layer6,900,8,0.533394992351532,41,51,61,30.186077117919922,80.6910719871521,89.3878402709961,8,3.3436442969868834,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.7089868783950806,32,45,60,15.244202613830566,,,8,3.349327142939578,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.6754411458969116,35,47,60,18.747203826904297,,,8,3.4039572309159016,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.9421781301498413,3,11,45,2.7352137565612793,,,8,3.4714997573674227,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.4913729131221771,44,53,62,35.73500061035156,66.63220429420471,86.9629135131836,8,3.8019048588843645,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.4811285138130188,44,53,62,35.02119827270508,67.85139179229736,89.46318817138672,8,3.8006990655785855,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.9404292702674866,2,12,46,2.2486095428466797,81.54770231246948,89.86998748779297,8,3.63330705919303,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.7089868783950806,32,45,60,15.244202613830566,,,8,3.349327142939578,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.6754411458969116,35,47,60,18.747203826904297,,,8,3.4039572309159016,64
adaptive_stochastic,mlp,mlp/layer7,1,8,0.9421781301498413,3,11,45,2.7352137565612793,,,8,3.4714997573674227,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.4913729131221771,44,53,62,35.73500061035156,66.63220429420471,86.9629135131836,8,3.8019048588843645,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.4811285138130188,44,53,62,35.02119827270508,67.85139179229736,89.46318817138672,8,3.8006990655785855,64
adaptive_stochastic,mlp,mlp/layer7,300,8,0.9404292702674866,2,12,46,2.2486095428466797,81.54770231246948,89.86998748779297,8,3.63330705919303,64
adaptive_stochastic,mlp,mlp/layer7,600,8,0.6029672026634216,39,50,61,22.361347198486328,68.19626307487488,89.37227630615234,8,3.455807609743419,64
adaptive_stochastic,mlp,mlp/layer7,600,8,0.5234158039093018,42,52,62,31.35491180419922,68.1320104598999,89.80162048339844,8,3.4968084826540013,64
adaptive_stochastic,mlp,mlp/layer7,600,8,0.5573284029960632,42,52,62,26.283689498901367,80.69790697097778,89.41800689697266,8,3.9794266247530286,64
adaptive_stochastic,mlp,mlp/layer7,900,8,0.5937358736991882,39,50,61,25.06513786315918,75.3043794631958,89.3628921508789,8,3.3558702162183414,64
adaptive_stochastic,mlp,mlp/layer7,900,8,0.6439741849899292,36,47,60,19.946836471557617,73.08347702026367,88.47781372070312,8,3.1949753841894273,64
adaptive_stochastic,mlp,mlp/layer7,900,8,0.6157720685005188,37,48,60,21.859397888183594,82.50754499435425,89.05697631835938,8,3.018459769241046,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6534513235092163,37,49,61,18.8944149017334,,,8,3.592174099099841,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6455203294754028,37,49,61,21.39069175720215,,,8,3.475297323771982,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6865639686584473,36,48,61,17.31973648071289,,,8,3.9039657933854772,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.46923133730888367,45,54,62,37.3912353515625,67.70133876800537,89.2801513671875,8,3.8574987648757646,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.48782652616500854,44,53,62,34.99436950683594,67.6097207069397,89.99092102050781,8,3.6375641038163646,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.5296186804771423,44,53,62,29.581645965576172,85.23178958892822,89.72599792480469,8,4.0,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6534513235092163,37,49,61,18.8944149017334,,,8,3.592174099099841,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6455203294754028,37,49,61,21.39069175720215,,,8,3.475297323771982,64
adaptive_stochastic,mlp,mlp/layer8,1,8,0.6865639686584473,36,48,61,17.31973648071289,,,8,3.9039657933854772,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.46923133730888367,45,54,62,37.3912353515625,67.70133876800537,89.2801513671875,8,3.8574987648757646,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.48782652616500854,44,53,62,34.99436950683594,67.6097207069397,89.99092102050781,8,3.6375641038163646,64
adaptive_stochastic,mlp,mlp/layer8,300,8,0.5296186804771423,44,53,62,29.581645965576172,85.23178958892822,89.72599792480469,8,4.0,64
adaptive_stochastic,mlp,mlp/layer8,600,8,0.4982335567474365,44,53,62,35.16311264038086,65.81220722198486,88.23258972167969,8,3.6630490020779374,64
adaptive_stochastic,mlp,mlp/layer8,600,8,0.5146728754043579,43,52,62,32.79561996459961,66.01550912857056,89.96331024169922,8,3.437539003398809,64
adaptive_stochastic,mlp,mlp/layer8,600,8,0.5289897918701172,44,53,62,30.64740753173828,84.65159606933594,89.36782836914062,8,4.0,64
adaptive_stochastic,mlp,mlp/layer8,900,8,0.5630154609680176,41,51,61,27.109373092651367,72.5867509841919,88.92611694335938,8,3.5080751453866887,64
adaptive_stochastic,mlp,mlp/layer8,900,8,0.6221345663070679,37,49,61,22.22658920288086,72.27407741546631,89.67640686035156,8,3.2794557332187875,64
adaptive_stochastic,mlp,mlp/layer8,900,8,0.5677918791770935,40,51,61,26.44292449951172,83.33822727203369,89.86250305175781,8,3.3455021893093395,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.6594111323356628,36,48,61,19.505178451538086,,,8,3.3169088277930747,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.696137547492981,34,46,60,18.790386199951172,,,8,3.3677220647028254,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.6951021552085876,35,48,61,16.967998504638672,,,8,3.804059533994242,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.49945268034935,44,53,62,34.001304626464844,61.831141233444214,88.44843292236328,8,3.650740042320461,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.5371847152709961,42,52,62,29.991626739501953,62.33313226699829,89.21037292480469,8,3.620831871252982,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.5243498682975769,45,53,62,30.439851760864258,82.45774602890015,89.55242156982422,8,4.0,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.6594111323356628,36,48,61,19.505178451538086,,,8,3.3169088277930747,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.696137547492981,34,46,60,18.790386199951172,,,8,3.3677220647028254,64
adaptive_stochastic,mlp,mlp/layer9,1,8,0.6951021552085876,35,48,61,16.967998504638672,,,8,3.804059533994242,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.49945268034935,44,53,62,34.001304626464844,61.831141233444214,88.44843292236328,8,3.650740042320461,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.5371847152709961,42,52,62,29.991626739501953,62.33313226699829,89.21037292480469,8,3.620831871252982,64
adaptive_stochastic,mlp,mlp/layer9,300,8,0.5243498682975769,45,53,62,30.439851760864258,82.45774602890015,89.55242156982422,8,4.0,64
adaptive_stochastic,mlp,mlp/layer9,600,8,0.5342710614204407,43,52,62,31.05210304260254,64.62189102172852,89.94742584228516,8,3.6350196280992497,64
adaptive_stochastic,mlp,mlp/layer9,600,8,0.5497260093688965,42,52,62,28.728116989135742,59.029287338256836,88.33635711669922,8,3.625427497073514,64
adaptive_stochastic,mlp,mlp/layer9,600,8,0.5033912658691406,45,54,62,32.8200798034668,80.8555269241333,89.51831817626953,8,4.0,64
adaptive_stochastic,mlp,mlp/layer9,900,8,0.5543394088745117,41,51,61,28.23887062072754,70.30996608734131,89.26856231689453,8,3.3432488487885146,64
adaptive_stochastic,mlp,mlp/layer9,900,8,0.6018376350402832,38,49,61,23.812902450561523,66.84458446502686,88.66719818115234,8,3.2998066274067694,64
adaptive_stochastic,mlp,mlp/layer9,900,8,0.5502153635025024,41,51,61,28.044370651245117,82.72401237487793,89.95299530029297,8,3.4099275147590298,64
adaptive_stochastic,o_proj,o_proj/layer0,1,8,0.9139395356178284,7,15,42,3.729964256286621,,,8,1.9249691017418944,64
adaptive_stochastic,o_proj,o_proj/layer0,300,8,0.824507474899292,18,31,53,9.076417922973633,84.138840675354,89.54979705810547,8,2.3545238953023317,64
adaptive_stochastic,o_proj,o_proj/layer0,1,8,0.9139395356178284,7,15,42,3.729964256286621,,,8,1.9249691017418944,64
adaptive_stochastic,o_proj,o_proj/layer0,300,8,0.824507474899292,18,31,53,9.076417922973633,84.138840675354,89.54979705810547,8,2.3545238953023317,64
adaptive_stochastic,o_proj,o_proj/layer0,600,8,0.8087666630744934,18,30,52,8.726150512695312,85.6259994506836,89.06319427490234,8,2.027782994334332,64
